Patient ID: 79, Timestamp: 1712830517631, Label: ECG, Data: 0.6249909828120961
Patient ID: 80, Timestamp: 1712830524760, Label: ECG, Data: 0.3401571084270766
Patient ID: 93, Timestamp: 1712830524760, Label: ECG, Data: 0.2877653592747859
Patient ID: 49, Timestamp: 1712830524760, Label: ECG, Data: 0.4086606744400563
Patient ID: 23, Timestamp: 1712830524760, Label: ECG, Data: -0.33439400884894527
Patient ID: 85, Timestamp: 1712830524760, Label: ECG, Data: -0.25545386962954186
Patient ID: 26, Timestamp: 1712830524776, Label: ECG, Data: 0.44836148635908757
Patient ID: 61, Timestamp: 1712830524776, Label: ECG, Data: 0.1422179235172063
Patient ID: 72, Timestamp: 1712830524776, Label: ECG, Data: -0.08542892041836131
Patient ID: 84, Timestamp: 1712830524776, Label: ECG, Data: 0.36540035626933587
Patient ID: 4, Timestamp: 1712830524776, Label: ECG, Data: -0.06413096396990135
Patient ID: 48, Timestamp: 1712830524776, Label: ECG, Data: 0.1667671702776524
Patient ID: 42, Timestamp: 1712830524776, Label: ECG, Data: 0.5773138807836337
Patient ID: 8, Timestamp: 1712830524776, Label: ECG, Data: 0.6805713607079922
Patient ID: 54, Timestamp: 1712830524776, Label: ECG, Data: -0.5307662021829355
Patient ID: 67, Timestamp: 1712830524776, Label: ECG, Data: -0.19357547842061515
Patient ID: 20, Timestamp: 1712830524780, Label: ECG, Data: -0.1453041997950926
Patient ID: 44, Timestamp: 1712830524780, Label: ECG, Data: -0.5835498028548025
Patient ID: 86, Timestamp: 1712830524776, Label: ECG, Data: -0.45188875951599505
Patient ID: 64, Timestamp: 1712830524780, Label: ECG, Data: 0.3586331580660642
Patient ID: 13, Timestamp: 1712830524780, Label: ECG, Data: -0.5255847914923366
Patient ID: 12, Timestamp: 1712830524776, Label: ECG, Data: -0.08866645200909655
Patient ID: 46, Timestamp: 1712830524780, Label: ECG, Data: -0.4255223410192082
Patient ID: 96, Timestamp: 1712830524780, Label: ECG, Data: -0.31391746885639576
Patient ID: 39, Timestamp: 1712830524780, Label: ECG, Data: 0.5333338528223294
Patient ID: 22, Timestamp: 1712830524780, Label: ECG, Data: -0.20529462846703406
Patient ID: 16, Timestamp: 1712830524780, Label: ECG, Data: 0.2811170968843693
Patient ID: 89, Timestamp: 1712830524780, Label: ECG, Data: 0.20485533873287956
Patient ID: 98, Timestamp: 1712830524776, Label: ECG, Data: -0.2034181547078366
Patient ID: 88, Timestamp: 1712830524780, Label: ECG, Data: 0.048070327753698745
Patient ID: 69, Timestamp: 1712830524780, Label: ECG, Data: -0.08313863399520499
Patient ID: 14, Timestamp: 1712830524780, Label: ECG, Data: -0.46251366191602106
Patient ID: 17, Timestamp: 1712830524780, Label: ECG, Data: 0.7776195213008524
Patient ID: 75, Timestamp: 1712830524780, Label: ECG, Data: -0.33955410180811346
Patient ID: 21, Timestamp: 1712830524780, Label: ECG, Data: 0.5022917668498194
Patient ID: 71, Timestamp: 1712830524780, Label: ECG, Data: -0.22149670552550677
Patient ID: 99, Timestamp: 1712830524780, Label: ECG, Data: 0.7917719885965404
Patient ID: 3, Timestamp: 1712830524780, Label: ECG, Data: -0.05243478086747012
Patient ID: 65, Timestamp: 1712830524780, Label: ECG, Data: -0.04677874824929616
Patient ID: 28, Timestamp: 1712830524776, Label: ECG, Data: -0.5138053394242692
Patient ID: 68, Timestamp: 1712830524780, Label: ECG, Data: 0.3314118160200987
Patient ID: 38, Timestamp: 1712830525612, Label: ECG, Data: 0.24679075276458412
Patient ID: 41, Timestamp: 1712830525612, Label: ECG, Data: 0.6426997214233716
Patient ID: 74, Timestamp: 1712830525612, Label: ECG, Data: 0.133707829211615
Patient ID: 18, Timestamp: 1712830525612, Label: ECG, Data: 0.30936496440380334
Patient ID: 32, Timestamp: 1712830525612, Label: ECG, Data: -0.0851499266187962
Patient ID: 77, Timestamp: 1712830525612, Label: ECG, Data: -0.3373633947964291
Patient ID: 90, Timestamp: 1712830525612, Label: ECG, Data: -0.12207394475031064
Patient ID: 56, Timestamp: 1712830525612, Label: ECG, Data: 0.3376504493082095
Patient ID: 55, Timestamp: 1712830525612, Label: ECG, Data: 0.40965646184170895
Patient ID: 63, Timestamp: 1712830525612, Label: ECG, Data: -0.27227008677164155
Patient ID: 30, Timestamp: 1712830525618, Label: ECG, Data: 0.7332431487618971
Patient ID: 7, Timestamp: 1712830525618, Label: ECG, Data: -0.23551000046257076
Patient ID: 100, Timestamp: 1712830525618, Label: ECG, Data: -0.09458058273452927
Patient ID: 29, Timestamp: 1712830525618, Label: ECG, Data: 0.021664078199358387
Patient ID: 1, Timestamp: 1712830525618, Label: ECG, Data: 0.580810642327946
Patient ID: 52, Timestamp: 1712830525618, Label: ECG, Data: 0.6272760324099439
Patient ID: 10, Timestamp: 1712830525618, Label: ECG, Data: 0.7318997931663277
Patient ID: 73, Timestamp: 1712830525618, Label: ECG, Data: 0.5351494956293874
Patient ID: 83, Timestamp: 1712830525627, Label: ECG, Data: -0.39148281484374486
Patient ID: 34, Timestamp: 1712830525628, Label: ECG, Data: -0.4994979421111646
Patient ID: 62, Timestamp: 1712830525628, Label: ECG, Data: 0.19297942146217928
Patient ID: 59, Timestamp: 1712830525628, Label: ECG, Data: 0.3053380458420937
Patient ID: 58, Timestamp: 1712830525628, Label: ECG, Data: -0.3073997344205966
Patient ID: 79, Timestamp: 1712830525644, Label: ECG, Data: -0.29993443305703976
Patient ID: 78, Timestamp: 1712830525644, Label: ECG, Data: 0.1793349720278496
Patient ID: 87, Timestamp: 1712830525644, Label: ECG, Data: 0.524135367038732
Patient ID: 94, Timestamp: 1712830525644, Label: ECG, Data: -0.28689187220073586
Patient ID: 37, Timestamp: 1712830525644, Label: ECG, Data: -0.4732386027884562
Patient ID: 47, Timestamp: 1712830525644, Label: ECG, Data: 0.7579918003878051
Patient ID: 24, Timestamp: 1712830525644, Label: ECG, Data: 0.5203877937241311
Patient ID: 81, Timestamp: 1712830525644, Label: ECG, Data: 0.2786562494545036
Patient ID: 31, Timestamp: 1712830525644, Label: ECG, Data: -0.17323349054371318
Patient ID: 82, Timestamp: 1712830525644, Label: ECG, Data: 0.18152027854973357
Patient ID: 2, Timestamp: 1712830525644, Label: ECG, Data: -0.3134040875020495
Patient ID: 35, Timestamp: 1712830525644, Label: ECG, Data: 0.27552261571588244
Patient ID: 91, Timestamp: 1712830525644, Label: ECG, Data: 0.2442162686513443
Patient ID: 60, Timestamp: 1712830525649, Label: ECG, Data: 0.2717165705541633
Patient ID: 43, Timestamp: 1712830525650, Label: ECG, Data: -0.25932331936957137
Patient ID: 45, Timestamp: 1712830525651, Label: ECG, Data: -0.33927921928913723
Patient ID: 40, Timestamp: 1712830525651, Label: ECG, Data: 0.17547761798944053
Patient ID: 76, Timestamp: 1712830525651, Label: ECG, Data: 0.4092178636688494
Patient ID: 33, Timestamp: 1712830525651, Label: ECG, Data: 0.7446622989989934
Patient ID: 97, Timestamp: 1712830525651, Label: ECG, Data: 0.09708084169861116
Patient ID: 15, Timestamp: 1712830525651, Label: ECG, Data: 0.7483784753108259
Patient ID: 27, Timestamp: 1712830525655, Label: ECG, Data: 0.2941359162875756
Patient ID: 57, Timestamp: 1712830525655, Label: ECG, Data: 0.24944770241220654
Patient ID: 51, Timestamp: 1712830525655, Label: ECG, Data: 0.44863930235462
Patient ID: 5, Timestamp: 1712830525693, Label: ECG, Data: -0.3584868519700846
Patient ID: 66, Timestamp: 1712830525693, Label: ECG, Data: -0.5347309909329149
Patient ID: 11, Timestamp: 1712830525693, Label: ECG, Data: -0.1963646671010956
Patient ID: 50, Timestamp: 1712830525693, Label: ECG, Data: 0.6678216438250583
Patient ID: 9, Timestamp: 1712830525695, Label: ECG, Data: 0.28598913534806925
Patient ID: 19, Timestamp: 1712830525708, Label: ECG, Data: 0.7456161460934264
Patient ID: 6, Timestamp: 1712830525708, Label: ECG, Data: 0.03498765051194287
Patient ID: 92, Timestamp: 1712830525724, Label: ECG, Data: -0.5751099064507535
Patient ID: 25, Timestamp: 1712830525724, Label: ECG, Data: 0.008452253364993258
Patient ID: 36, Timestamp: 1712830525724, Label: ECG, Data: 0.26034509298662734
Patient ID: 70, Timestamp: 1712830525724, Label: ECG, Data: 0.00649404423760357
Patient ID: 53, Timestamp: 1712830525727, Label: ECG, Data: -0.5370643002097606
Patient ID: 95, Timestamp: 1712830525756, Label: ECG, Data: -0.22397490646634188
Patient ID: 80, Timestamp: 1712830525756, Label: ECG, Data: -0.4662978164318282
Patient ID: 23, Timestamp: 1712830525756, Label: ECG, Data: -0.6072684025841956
Patient ID: 93, Timestamp: 1712830525758, Label: ECG, Data: -0.3226763224072514
Patient ID: 49, Timestamp: 1712830525772, Label: ECG, Data: 0.15843188966144942
Patient ID: 85, Timestamp: 1712830525772, Label: ECG, Data: -0.5108969223277905
Patient ID: 26, Timestamp: 1712830525772, Label: ECG, Data: 0.28183786333900884
Patient ID: 61, Timestamp: 1712830525772, Label: ECG, Data: 0.609043473135547
Patient ID: 72, Timestamp: 1712830525772, Label: ECG, Data: 0.3616189539573939
Patient ID: 4, Timestamp: 1712830525772, Label: ECG, Data: 0.3644509033654656
Patient ID: 84, Timestamp: 1712830525772, Label: ECG, Data: 0.00465549279011164
Patient ID: 48, Timestamp: 1712830525772, Label: ECG, Data: 0.42782622251861924
Patient ID: 8, Timestamp: 1712830525772, Label: ECG, Data: -0.33032614134528926
Patient ID: 42, Timestamp: 1712830525772, Label: ECG, Data: -0.33501921423843084
Patient ID: 12, Timestamp: 1712830525772, Label: ECG, Data: 0.7646295104800271
Patient ID: 54, Timestamp: 1712830525772, Label: ECG, Data: 0.28736745714714623
Patient ID: 67, Timestamp: 1712830525772, Label: ECG, Data: 0.09934582063804356
Patient ID: 28, Timestamp: 1712830525772, Label: ECG, Data: 0.37202352495261837
Patient ID: 39, Timestamp: 1712830525772, Label: ECG, Data: -0.339978816153262
Patient ID: 86, Timestamp: 1712830525772, Label: ECG, Data: -0.5265679795871727
Patient ID: 98, Timestamp: 1712830525772, Label: ECG, Data: -0.37001438779005164
Patient ID: 96, Timestamp: 1712830525772, Label: ECG, Data: -0.4557346610315386
Patient ID: 89, Timestamp: 1712830525772, Label: ECG, Data: 0.503415452115418
Patient ID: 99, Timestamp: 1712830525772, Label: ECG, Data: 0.5308140005279034
Patient ID: 21, Timestamp: 1712830525772, Label: ECG, Data: -0.45271851433880067
Patient ID: 22, Timestamp: 1712830525772, Label: ECG, Data: 0.0932400754002871
Patient ID: 13, Timestamp: 1712830525775, Label: ECG, Data: -0.298654942489568
Patient ID: 16, Timestamp: 1712830525775, Label: ECG, Data: 0.194197816014076
Patient ID: 69, Timestamp: 1712830525775, Label: ECG, Data: -0.4853908703006647
Patient ID: 20, Timestamp: 1712830525776, Label: ECG, Data: -0.03860684773918727
Patient ID: 44, Timestamp: 1712830525776, Label: ECG, Data: 0.7112413862077581
Patient ID: 14, Timestamp: 1712830525775, Label: ECG, Data: -0.5990237618042303
Patient ID: 88, Timestamp: 1712830525775, Label: ECG, Data: -0.23734823932648602
Patient ID: 64, Timestamp: 1712830525776, Label: ECG, Data: 0.04184040238752914
Patient ID: 68, Timestamp: 1712830525776, Label: ECG, Data: 0.2928687378245584
Patient ID: 65, Timestamp: 1712830525775, Label: ECG, Data: -0.1703021999977498
Patient ID: 75, Timestamp: 1712830525775, Label: ECG, Data: -0.5031047823576071
Patient ID: 46, Timestamp: 1712830525775, Label: ECG, Data: -0.06522100653744801
Patient ID: 17, Timestamp: 1712830525775, Label: ECG, Data: -0.08675022118455547
Patient ID: 71, Timestamp: 1712830525776, Label: ECG, Data: -0.5652230629405826
Patient ID: 3, Timestamp: 1712830525775, Label: ECG, Data: -0.15460022661705328
Patient ID: 74, Timestamp: 1712830526604, Label: ECG, Data: -0.02112693601095056
Patient ID: 63, Timestamp: 1712830526604, Label: ECG, Data: -0.03814952869164995
Patient ID: 38, Timestamp: 1712830526604, Label: ECG, Data: -0.3533453900438369
Patient ID: 41, Timestamp: 1712830526604, Label: ECG, Data: -0.132555661057852
Patient ID: 18, Timestamp: 1712830526604, Label: ECG, Data: 0.7074825541294425
Patient ID: 56, Timestamp: 1712830526607, Label: ECG, Data: -0.34772579570899975
Patient ID: 90, Timestamp: 1712830526608, Label: ECG, Data: -0.3188436398781042
Patient ID: 77, Timestamp: 1712830526608, Label: ECG, Data: -0.6198663938011613
Patient ID: 55, Timestamp: 1712830526620, Label: ECG, Data: 0.5422056577962073
Patient ID: 30, Timestamp: 1712830526620, Label: ECG, Data: -0.31806242532474793
Patient ID: 32, Timestamp: 1712830526620, Label: ECG, Data: -0.3078304472905505
Patient ID: 7, Timestamp: 1712830526620, Label: ECG, Data: 0.7863980493600474
Patient ID: 100, Timestamp: 1712830526620, Label: ECG, Data: -0.2312416024418276
Patient ID: 29, Timestamp: 1712830526620, Label: ECG, Data: 0.4649476048408139
Patient ID: 1, Timestamp: 1712830526620, Label: ECG, Data: 0.1198862385364187
Patient ID: 52, Timestamp: 1712830526620, Label: ECG, Data: 0.5343519758290535
Patient ID: 10, Timestamp: 1712830526620, Label: ECG, Data: -0.5196532036473054
Patient ID: 73, Timestamp: 1712830526620, Label: ECG, Data: 0.27743431844959476
Patient ID: 83, Timestamp: 1712830526620, Label: ECG, Data: -0.40717057427807096
Patient ID: 34, Timestamp: 1712830526620, Label: ECG, Data: 0.22283581324601218
Patient ID: 62, Timestamp: 1712830526620, Label: ECG, Data: -0.3291919232693431
Patient ID: 59, Timestamp: 1712830526620, Label: ECG, Data: 0.3468043838862619
Patient ID: 58, Timestamp: 1712830526620, Label: ECG, Data: -0.31398061866113286
Patient ID: 79, Timestamp: 1712830526636, Label: ECG, Data: -0.153805797025636
Patient ID: 78, Timestamp: 1712830526636, Label: ECG, Data: 0.43421922942671676
Patient ID: 87, Timestamp: 1712830526636, Label: ECG, Data: -0.1994131790535868
Patient ID: 94, Timestamp: 1712830526636, Label: ECG, Data: 0.6140697634773691
Patient ID: 37, Timestamp: 1712830526636, Label: ECG, Data: -0.6089025259102636
Patient ID: 47, Timestamp: 1712830526639, Label: ECG, Data: -0.3115031953915972
Patient ID: 24, Timestamp: 1712830526652, Label: ECG, Data: -0.046419356109428926
Patient ID: 81, Timestamp: 1712830526652, Label: ECG, Data: 0.20288877809990027
Patient ID: 31, Timestamp: 1712830526652, Label: ECG, Data: 0.5362105915052717
Patient ID: 91, Timestamp: 1712830526652, Label: ECG, Data: -0.24971812873880508
Patient ID: 35, Timestamp: 1712830526652, Label: ECG, Data: 0.1904252475012439
Patient ID: 2, Timestamp: 1712830526652, Label: ECG, Data: 0.7375605705424948
Patient ID: 82, Timestamp: 1712830526652, Label: ECG, Data: -0.07767401579194477
Patient ID: 43, Timestamp: 1712830526652, Label: ECG, Data: -0.2946976463133654
Patient ID: 60, Timestamp: 1712830526652, Label: ECG, Data: 0.287681365537398
Patient ID: 40, Timestamp: 1712830526652, Label: ECG, Data: -0.28716652879495885
Patient ID: 45, Timestamp: 1712830526652, Label: ECG, Data: 0.6105707408846146
Patient ID: 76, Timestamp: 1712830526654, Label: ECG, Data: -0.5246387357810302
Patient ID: 15, Timestamp: 1712830526654, Label: ECG, Data: -0.061515085649677545
Patient ID: 33, Timestamp: 1712830526652, Label: ECG, Data: 0.28875626986525826
Patient ID: 97, Timestamp: 1712830526654, Label: ECG, Data: 0.2827052440892554
Patient ID: 27, Timestamp: 1712830526656, Label: ECG, Data: 0.09318204106379514
Patient ID: 57, Timestamp: 1712830526658, Label: ECG, Data: 0.49349523358844644
Patient ID: 51, Timestamp: 1712830526658, Label: ECG, Data: -0.1408801222220667
Patient ID: 11, Timestamp: 1712830526684, Label: ECG, Data: 0.2151917442402101
Patient ID: 66, Timestamp: 1712830526684, Label: ECG, Data: -0.5847528674476387
Patient ID: 5, Timestamp: 1712830526684, Label: ECG, Data: -0.2801184772436203
Patient ID: 50, Timestamp: 1712830526700, Label: ECG, Data: 0.10201689936076234
Patient ID: 9, Timestamp: 1712830526700, Label: ECG, Data: -0.12954739522287156
Patient ID: 19, Timestamp: 1712830526700, Label: ECG, Data: -0.3143867420693647
Patient ID: 92, Timestamp: 1712830526717, Label: ECG, Data: 0.5601171121388712
Patient ID: 6, Timestamp: 1712830526717, Label: ECG, Data: 0.011209921526620476
Patient ID: 25, Timestamp: 1712830526717, Label: ECG, Data: -0.26600795039724784
Patient ID: 36, Timestamp: 1712830526719, Label: ECG, Data: 0.18230422024733212
Patient ID: 53, Timestamp: 1712830526732, Label: ECG, Data: -0.4997574470358709
Patient ID: 70, Timestamp: 1712830526732, Label: ECG, Data: 0.007300524871140343
Patient ID: 95, Timestamp: 1712830526764, Label: ECG, Data: 0.6679305292266536
Patient ID: 93, Timestamp: 1712830526764, Label: ECG, Data: 0.3776708171609641
Patient ID: 23, Timestamp: 1712830526764, Label: ECG, Data: 0.024751286493703905
Patient ID: 80, Timestamp: 1712830526764, Label: ECG, Data: -0.3156602426329564
Patient ID: 49, Timestamp: 1712830526764, Label: ECG, Data: 0.5089666213491338
Patient ID: 85, Timestamp: 1712830526764, Label: ECG, Data: 0.32211415477229394
Patient ID: 61, Timestamp: 1712830526771, Label: ECG, Data: -0.2755628724928438
Patient ID: 26, Timestamp: 1712830526771, Label: ECG, Data: -0.4501160695658621
Patient ID: 72, Timestamp: 1712830526771, Label: ECG, Data: -0.5723176883927834
Patient ID: 4, Timestamp: 1712830526771, Label: ECG, Data: 0.26780048355688424
Patient ID: 84, Timestamp: 1712830526771, Label: ECG, Data: 0.04259882959738656
Patient ID: 48, Timestamp: 1712830526771, Label: ECG, Data: 0.26258680539542706
Patient ID: 8, Timestamp: 1712830526774, Label: ECG, Data: -0.01860704146423634
Patient ID: 42, Timestamp: 1712830526774, Label: ECG, Data: -0.3685209163785283
Patient ID: 54, Timestamp: 1712830526774, Label: ECG, Data: 0.056626453252721635
Patient ID: 12, Timestamp: 1712830526774, Label: ECG, Data: -0.2511429455358819
Patient ID: 67, Timestamp: 1712830526774, Label: ECG, Data: -0.5029865875048107
Patient ID: 28, Timestamp: 1712830526778, Label: ECG, Data: -0.08474485988810554
Patient ID: 98, Timestamp: 1712830526778, Label: ECG, Data: -0.4066137349307586
Patient ID: 86, Timestamp: 1712830526778, Label: ECG, Data: 0.06141957886132439
Patient ID: 39, Timestamp: 1712830526778, Label: ECG, Data: -0.3270839582660124
Patient ID: 96, Timestamp: 1712830526778, Label: ECG, Data: -0.40114480904575367
Patient ID: 89, Timestamp: 1712830526778, Label: ECG, Data: -0.32503906650057707
Patient ID: 21, Timestamp: 1712830526780, Label: ECG, Data: -0.545445306758625
Patient ID: 22, Timestamp: 1712830526780, Label: ECG, Data: 0.665404831140831
Patient ID: 99, Timestamp: 1712830526780, Label: ECG, Data: 0.3069912306018622
Patient ID: 69, Timestamp: 1712830526780, Label: ECG, Data: -0.20785772167894798
Patient ID: 65, Timestamp: 1712830526780, Label: ECG, Data: 0.1529310847807589
Patient ID: 13, Timestamp: 1712830526780, Label: ECG, Data: -0.1578099538575185
Patient ID: 16, Timestamp: 1712830526780, Label: ECG, Data: -0.027374482586482018
Patient ID: 14, Timestamp: 1712830526780, Label: ECG, Data: 0.05247386859724555
Patient ID: 75, Timestamp: 1712830526780, Label: ECG, Data: 0.12501626807398306
Patient ID: 88, Timestamp: 1712830526780, Label: ECG, Data: 0.5583283334227648
Patient ID: 17, Timestamp: 1712830526780, Label: ECG, Data: 0.41145854159367334
Patient ID: 71, Timestamp: 1712830526780, Label: ECG, Data: 0.057608428128513675
Patient ID: 64, Timestamp: 1712830526780, Label: ECG, Data: 0.2115178076379343
Patient ID: 20, Timestamp: 1712830526780, Label: ECG, Data: -0.4937619396762278
Patient ID: 46, Timestamp: 1712830526780, Label: ECG, Data: -0.4350170008073411
Patient ID: 3, Timestamp: 1712830526780, Label: ECG, Data: 0.09624921695157365
Patient ID: 68, Timestamp: 1712830526780, Label: ECG, Data: 0.7412009903085298
Patient ID: 44, Timestamp: 1712830526780, Label: ECG, Data: -0.4563227871850152
Patient ID: 74, Timestamp: 1712830527606, Label: ECG, Data: 0.7027166628018587
Patient ID: 41, Timestamp: 1712830527606, Label: ECG, Data: -0.26523613795015577
Patient ID: 56, Timestamp: 1712830527606, Label: ECG, Data: 0.4692502636759992
Patient ID: 38, Timestamp: 1712830527606, Label: ECG, Data: 0.27183514544462745
Patient ID: 18, Timestamp: 1712830527606, Label: ECG, Data: -0.12240564194540234
Patient ID: 63, Timestamp: 1712830527606, Label: ECG, Data: -0.5785571791211958
Patient ID: 90, Timestamp: 1712830527609, Label: ECG, Data: 0.258447524106107
Patient ID: 77, Timestamp: 1712830527611, Label: ECG, Data: -0.5793183515837779
Patient ID: 32, Timestamp: 1712830527611, Label: ECG, Data: 0.17878919607271784
Patient ID: 55, Timestamp: 1712830527611, Label: ECG, Data: -0.5787645060774492
Patient ID: 30, Timestamp: 1712830527622, Label: ECG, Data: 0.012484282936761293
Patient ID: 7, Timestamp: 1712830527622, Label: ECG, Data: -0.26058025550338687
Patient ID: 29, Timestamp: 1712830527622, Label: ECG, Data: -0.13986160097570474
Patient ID: 1, Timestamp: 1712830527622, Label: ECG, Data: -0.23143755668696367
Patient ID: 100, Timestamp: 1712830527622, Label: ECG, Data: -0.01593103106446176
Patient ID: 52, Timestamp: 1712830527625, Label: ECG, Data: -0.5264298762565691
Patient ID: 10, Timestamp: 1712830527625, Label: ECG, Data: -0.21553483747371585
Patient ID: 73, Timestamp: 1712830527625, Label: ECG, Data: 0.2101543519763047
Patient ID: 83, Timestamp: 1712830527626, Label: ECG, Data: -0.615934033968931
Patient ID: 62, Timestamp: 1712830527628, Label: ECG, Data: 0.5352714126786012
Patient ID: 34, Timestamp: 1712830527628, Label: ECG, Data: -0.4523239156731711
Patient ID: 59, Timestamp: 1712830527629, Label: ECG, Data: -0.508310294692843
Patient ID: 58, Timestamp: 1712830527631, Label: ECG, Data: -0.29332280065774674
Patient ID: 79, Timestamp: 1712830527631, Label: ECG, Data: 0.4995708869030443
Patient ID: 78, Timestamp: 1712830527631, Label: ECG, Data: -0.061267209009883764
Patient ID: 87, Timestamp: 1712830527631, Label: ECG, Data: 0.7592812808270404
Patient ID: 94, Timestamp: 1712830527631, Label: ECG, Data: -0.4484859510010204
Patient ID: 37, Timestamp: 1712830527638, Label: ECG, Data: 0.6925131662051582
Patient ID: 47, Timestamp: 1712830527654, Label: ECG, Data: 0.45058395385419125
Patient ID: 24, Timestamp: 1712830527654, Label: ECG, Data: -0.1606607264119791
Patient ID: 81, Timestamp: 1712830527654, Label: ECG, Data: 0.3321420198507611
Patient ID: 91, Timestamp: 1712830527654, Label: ECG, Data: 0.266925297416024
Patient ID: 31, Timestamp: 1712830527654, Label: ECG, Data: 0.7175357467837794
Patient ID: 2, Timestamp: 1712830527654, Label: ECG, Data: 0.474208792093994
Patient ID: 35, Timestamp: 1712830527654, Label: ECG, Data: -0.27648438015003435
Patient ID: 60, Timestamp: 1712830527654, Label: ECG, Data: 0.7062591096887856
Patient ID: 82, Timestamp: 1712830527654, Label: ECG, Data: -0.19940009722654864
Patient ID: 43, Timestamp: 1712830527654, Label: ECG, Data: 0.3010498324648674
Patient ID: 45, Timestamp: 1712830527654, Label: ECG, Data: 0.292442611754085
Patient ID: 40, Timestamp: 1712830527654, Label: ECG, Data: 0.44693717584094284
Patient ID: 15, Timestamp: 1712830527654, Label: ECG, Data: -0.14563511556704659
Patient ID: 51, Timestamp: 1712830527654, Label: ECG, Data: 0.5428457704477911
Patient ID: 97, Timestamp: 1712830527654, Label: ECG, Data: -0.01855331824415351
Patient ID: 33, Timestamp: 1712830527654, Label: ECG, Data: 0.5217530238634503
Patient ID: 57, Timestamp: 1712830527654, Label: ECG, Data: 0.29176401064253504
Patient ID: 76, Timestamp: 1712830527654, Label: ECG, Data: 0.1136958313721988
Patient ID: 27, Timestamp: 1712830527654, Label: ECG, Data: 0.046131576535368424
Patient ID: 66, Timestamp: 1712830527685, Label: ECG, Data: 0.4778775801961648
Patient ID: 11, Timestamp: 1712830527685, Label: ECG, Data: 0.43255780466752913
Patient ID: 5, Timestamp: 1712830527686, Label: ECG, Data: 0.0786689869829622
Patient ID: 50, Timestamp: 1712830527700, Label: ECG, Data: -0.5826968412951359
Patient ID: 9, Timestamp: 1712830527700, Label: ECG, Data: 0.10098228778261474
Patient ID: 19, Timestamp: 1712830527700, Label: ECG, Data: 0.483816871375562
Patient ID: 6, Timestamp: 1712830527716, Label: ECG, Data: -0.10778857524800889
Patient ID: 92, Timestamp: 1712830527716, Label: ECG, Data: -0.2128023678523126
Patient ID: 25, Timestamp: 1712830527716, Label: ECG, Data: 0.46299597322822633
Patient ID: 36, Timestamp: 1712830527732, Label: ECG, Data: -0.508891579169176
Patient ID: 70, Timestamp: 1712830527732, Label: ECG, Data: 0.011842578960914531
Patient ID: 53, Timestamp: 1712830527732, Label: ECG, Data: 0.7378798605050674
Patient ID: 95, Timestamp: 1712830527764, Label: ECG, Data: -0.5129945868732839
Patient ID: 80, Timestamp: 1712830527764, Label: ECG, Data: 0.013412618181599244
Patient ID: 93, Timestamp: 1712830527764, Label: ECG, Data: -0.12182567459845557
Patient ID: 49, Timestamp: 1712830527764, Label: ECG, Data: 0.09537308727079077
Patient ID: 23, Timestamp: 1712830527764, Label: ECG, Data: -0.338692248239411
Patient ID: 85, Timestamp: 1712830527764, Label: ECG, Data: -0.05281632907623605
Patient ID: 26, Timestamp: 1712830527764, Label: ECG, Data: -0.06715477164077027
Patient ID: 61, Timestamp: 1712830527764, Label: ECG, Data: 0.6935953432715358
Patient ID: 72, Timestamp: 1712830527764, Label: ECG, Data: -0.30692255189813633
Patient ID: 84, Timestamp: 1712830527780, Label: ECG, Data: -0.11828806131586037
Patient ID: 4, Timestamp: 1712830527780, Label: ECG, Data: 0.7296125751411786
Patient ID: 48, Timestamp: 1712830527780, Label: ECG, Data: -0.2738407445534207
Patient ID: 42, Timestamp: 1712830527780, Label: ECG, Data: 0.7449142990949976
Patient ID: 8, Timestamp: 1712830527780, Label: ECG, Data: -0.5873823987787915
Patient ID: 54, Timestamp: 1712830527780, Label: ECG, Data: -0.178930933310881
Patient ID: 12, Timestamp: 1712830527780, Label: ECG, Data: 0.6166307058901558
Patient ID: 67, Timestamp: 1712830527780, Label: ECG, Data: -0.5072055337168548
Patient ID: 86, Timestamp: 1712830527780, Label: ECG, Data: -0.4978667262087215
Patient ID: 28, Timestamp: 1712830527780, Label: ECG, Data: 0.09784624778180404
Patient ID: 98, Timestamp: 1712830527780, Label: ECG, Data: 0.2701210105742736
Patient ID: 96, Timestamp: 1712830527780, Label: ECG, Data: 0.2837510280764348
Patient ID: 21, Timestamp: 1712830527780, Label: ECG, Data: -0.21717065797259277
Patient ID: 39, Timestamp: 1712830527780, Label: ECG, Data: -0.5680580505866628
Patient ID: 22, Timestamp: 1712830527780, Label: ECG, Data: 0.21858321517807902
Patient ID: 69, Timestamp: 1712830527780, Label: ECG, Data: -0.1199317772837176
Patient ID: 99, Timestamp: 1712830527780, Label: ECG, Data: -0.14535736367579144
Patient ID: 65, Timestamp: 1712830527780, Label: ECG, Data: 0.010569961798735171
Patient ID: 89, Timestamp: 1712830527780, Label: ECG, Data: 0.26125172605715125
Patient ID: 13, Timestamp: 1712830527780, Label: ECG, Data: 0.2574805788361514
Patient ID: 16, Timestamp: 1712830527780, Label: ECG, Data: 0.2871148970891617
Patient ID: 14, Timestamp: 1712830527780, Label: ECG, Data: -0.31920445156310456
Patient ID: 88, Timestamp: 1712830527780, Label: ECG, Data: -0.17907369388204397
Patient ID: 46, Timestamp: 1712830527780, Label: ECG, Data: -0.5119882036695748
